model,comparison,case_id,repetition,scenario_id,category,request_s_difference,selection_s_difference,retrieval_s_difference,generation_s_difference,validation_s_difference,loading_s_difference,retrieval_attempts_difference,unnecessary_retrievals_difference,irrelevant_inspected_difference,irrelevant_supplied_difference,supplied_coverage_difference,failure_difference
qwen3:0.6b,ALWAYS-OFF,ir_03_02,2,ir_scenario_03,paraphrased_personal_recall,0.7680968810000002,-0.003094559,0.059566037,0.7065713499999999,-0.0007720239999999996,-0.0004386450000000001,1.0,0.0,22.0,0.0,0.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_03_02,3,ir_scenario_03,paraphrased_personal_recall,0.056825424999999985,0.0004611530000000006,0.062800434,0.004440482000000134,-0.0014984029999999997,0.000498791,1.0,0.0,22.0,0.0,0.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_03_03,1,ir_scenario_03,multi_fact_personal,0.6675104969999999,-0.0003145329999999988,0.080443997,0.5750168250000001,0.004636228000000001,-0.0011602930000000002,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_03_03,2,ir_scenario_03,multi_fact_personal,0.531514477,-0.001593685000000001,0.085038242,0.458304061,0.0066141099999999994,0.0003864090000000001,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_03_03,3,ir_scenario_03,multi_fact_personal,0.635502121,-0.00022119499999999868,0.072926343,0.5508916549999998,0.007033824000000001,-0.00022289200000000014,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_03_04,1,ir_scenario_03,general_no_memory,0.08764705500000014,-0.00043292600000000014,0.075107111,0.012635340000000106,-0.0003032750000000004,-0.00012037699999999985,1.0,1.0,23.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_03_04,2,ir_scenario_03,general_no_memory,0.04427463900000017,-0.0019311759999999997,0.064194071,-0.00993488000000009,-0.00014223600000000045,0.00021391899999999991,1.0,1.0,23.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_03_04,3,ir_scenario_03,general_no_memory,0.10746393999999992,-0.0024480079999999998,0.08635879,0.02986229000000007,-0.0016191010000000004,0.0022831880000000002,1.0,1.0,23.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_03_05,1,ir_scenario_03,unknown_or_conflicting,-0.05818082800000002,-0.006541089000000001,0.06303815,-0.12143848199999985,0.0029164639999999997,4.549000000000003e-05,1.0,0.0,23.0,1.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_03_05,2,ir_scenario_03,unknown_or_conflicting,0.002536227000000002,-0.0013452389999999998,0.059646496,-0.06676134700000014,0.0054865009999999995,-0.0005290359999999997,1.0,0.0,23.0,1.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_03_05,3,ir_scenario_03,unknown_or_conflicting,0.06497271799999993,-0.00037306799999999897,0.084794456,-0.03240356200000005,0.0025352129999999997,0.000795535,1.0,0.0,23.0,1.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_03_06,1,ir_scenario_03,lifecycle_or_authorization,0.09467547299999968,-0.0012092260000000007,0.066938945,0.030784472000000118,8.368800000000017e-05,0.0002900820000000001,1.0,0.0,23.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_03_06,2,ir_scenario_03,lifecycle_or_authorization,0.09418140699999977,-0.002244559,0.067612533,0.04028908700000011,0.00012463299999999986,-0.001595221,1.0,0.0,23.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_03_06,3,ir_scenario_03,lifecycle_or_authorization,0.11672147200000005,0.0037632629999999993,0.060456248,0.053443301000000165,0.0018717400000000002,-0.0009878869999999998,1.0,0.0,23.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_04_01,1,ir_scenario_04,direct_personal_recall,0.09844045000000001,0.00014583499999999867,0.061263797,0.02651071000000016,0.0054387490000000005,-0.0009464149999999999,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_04_01,2,ir_scenario_04,direct_personal_recall,0.174418258,-0.0009095270000000003,0.074754509,0.1028554140000002,0.0029627940000000012,-0.0008768349999999999,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_04_01,3,ir_scenario_04,direct_personal_recall,0.504203245,0.002648813,0.080401722,0.4029258419999999,0.0019211360000000004,0.0015137660000000002,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_04_02,1,ir_scenario_04,paraphrased_personal_recall,0.02450157899999983,0.0001482570000000006,0.07848331,-0.05575354800000021,0.002733754999999999,0.00086096,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_04_02,2,ir_scenario_04,paraphrased_personal_recall,0.09297713000000019,-9.309100000000001e-05,0.094665602,-0.015728876000000058,0.0016450529999999996,0.00046071999999999997,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_04_02,3,ir_scenario_04,paraphrased_personal_recall,0.1294897880000001,0.003552412999999999,0.094283614,0.0038208789999998327,0.006025044,0.0002633150000000001,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_04_03,1,ir_scenario_04,multi_fact_personal,0.78944657,0.0022802680000000002,0.088976789,0.706215212,0.003353407,-0.000534676,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_04_03,2,ir_scenario_04,multi_fact_personal,0.2358263060000001,-0.004456609,0.078727586,0.13082710200000003,0.008121639,0.00040427699999999976,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_04_03,3,ir_scenario_04,multi_fact_personal,0.7965317080000001,0.005520795,0.08342591,0.6909844059999999,0.005154831,0.00031530100000000004,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_04_04,1,ir_scenario_04,general_no_memory,0.069134751,-0.0012721060000000003,0.081686921,0.021641926999999894,0.0005439799999999995,-0.0007363569999999998,1.0,1.0,23.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_04_04,2,ir_scenario_04,general_no_memory,0.08482883100000005,-0.0028863350000000003,0.079220092,0.013834992000000046,-0.0002157060000000004,-0.0009093790000000001,1.0,1.0,23.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_04_04,3,ir_scenario_04,general_no_memory,0.0010020649999999964,0.00011003299999999896,0.060214591,-0.061096437999999864,0.001199885,0.0002233500000000002,1.0,1.0,23.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_04_05,1,ir_scenario_04,unknown_or_conflicting,0.12271491600000006,0.001277463999999999,0.079125279,0.0410913690000001,-9.484599999999999e-05,0.0008220150000000002,1.0,0.0,23.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_04_05,2,ir_scenario_04,unknown_or_conflicting,0.08756171199999985,0.002151722,0.067762454,0.019433687000000033,0.0008071190000000002,-0.00043940899999999976,1.0,0.0,23.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_04_05,3,ir_scenario_04,unknown_or_conflicting,0.06858760399999997,-0.001702378000000001,0.055218387,0.02352467699999994,-0.0011645149999999996,-0.00019294899999999999,1.0,0.0,23.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_04_06,1,ir_scenario_04,lifecycle_or_authorization,0.11690604500000013,0.00274484,0.077363388,0.036787161999999984,-7.335200000000049e-05,0.000712117,1.0,0.0,23.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_04_06,2,ir_scenario_04,lifecycle_or_authorization,0.21108862900000003,-0.0001946509999999988,0.072006524,0.1278924560000001,8.080199999999961e-05,0.00037284199999999997,1.0,0.0,23.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_04_06,3,ir_scenario_04,lifecycle_or_authorization,0.15721015399999994,-0.0028563189999999995,0.069799223,0.09267670200000011,-0.0025708929999999994,0.0007425399999999999,1.0,0.0,23.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_05_01,1,ir_scenario_05,direct_personal_recall,0.11120129099999998,0.0034406379999999993,0.087657279,-0.004162268000000191,0.006186617,0.0008827570000000001,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_05_01,2,ir_scenario_05,direct_personal_recall,-0.03167412000000014,-0.005908892000000001,0.073634158,-0.09662901499999998,0.0035382580000000007,0.0003617679999999997,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_05_01,3,ir_scenario_05,direct_personal_recall,0.05534198499999987,0.0011280379999999996,0.069880429,-0.039782597000000086,0.0059654899999999995,0.0003912780000000001,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_05_02,1,ir_scenario_05,paraphrased_personal_recall,0.3714742019999999,0.0005188740000000008,0.063009644,0.29048936699999994,0.003461001000000001,-0.00016703300000000003,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_05_02,2,ir_scenario_05,paraphrased_personal_recall,0.43371713600000006,-0.002027045,0.069230304,0.36762916499999987,0.006605195,0.000798581,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_05_02,3,ir_scenario_05,paraphrased_personal_recall,0.4808568390000001,-0.0020594059999999997,0.088853017,0.373111733,0.008203476000000001,4.483200000000029e-05,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_05_03,1,ir_scenario_05,multi_fact_personal,0.09132162200000016,0.000660158000000001,0.073303618,0.006659879999999951,0.004263858,0.000247583,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_05_03,2,ir_scenario_05,multi_fact_personal,0.03298851199999975,-0.00023712799999999964,0.07875504,-0.020067489999999966,0.003908667000000001,-0.00013523400000000014,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_05_03,3,ir_scenario_05,multi_fact_personal,0.17513155400000002,0.0018058830000000012,0.105974691,0.0553314760000001,0.004226869,-0.0006105809999999998,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_05_04,1,ir_scenario_05,general_no_memory,0.09813482000000007,0.0012595309999999995,0.070854189,0.022192847000000016,-0.0012795610000000002,2.113199999999966e-05,1.0,1.0,23.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_05_04,2,ir_scenario_05,general_no_memory,0.05404840599999994,0.0008002389999999995,0.070944256,-0.02295840199999999,0.00012827400000000027,0.0011892620000000002,1.0,1.0,23.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_05_04,3,ir_scenario_05,general_no_memory,0.10839669299999999,-0.0004993389999999997,0.088049165,0.013872027000000009,0.0015478079999999995,0.00017326100000000007,1.0,1.0,23.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_05_05,1,ir_scenario_05,unknown_or_conflicting,0.6113498959999999,-0.0011998970000000001,0.079567551,0.507776145,0.005792313,-0.0001616269999999999,1.0,0.0,23.0,2.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_05_05,2,ir_scenario_05,unknown_or_conflicting,0.644887158,0.00334656,0.073026904,0.543965663,0.0048351390000000005,0.0005490009999999999,1.0,0.0,23.0,2.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_05_05,3,ir_scenario_05,unknown_or_conflicting,0.5414840949999999,-0.0025424509999999994,0.06255233,0.48120032299999993,0.006000169,0.00018187599999999987,1.0,0.0,23.0,2.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_05_06,1,ir_scenario_05,lifecycle_or_authorization,0.11279257499999984,-0.0018716199999999992,0.086192354,0.007196981999999963,0.0019900529999999994,0.001800715,1.0,0.0,23.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_05_06,2,ir_scenario_05,lifecycle_or_authorization,0.1604221750000001,0.003057815,0.089914869,0.06749969300000003,0.003523944000000001,0.00033678500000000004,1.0,0.0,23.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_05_06,3,ir_scenario_05,lifecycle_or_authorization,-0.17973828000000047,-0.0015499929999999995,1.389427071,-1.574889626000001,0.0034920149999999994,-1.4975487349999987,1.0,0.0,23.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_06_01,1,ir_scenario_06,direct_personal_recall,0.531785986,-0.0003837419999999994,0.061498501,0.4575965650000001,0.003778094,-0.0009636970000000001,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_06_01,2,ir_scenario_06,direct_personal_recall,0.5412231939999999,0.0010364020000000005,0.067093588,0.46372075200000007,0.0035859250000000002,0.000835679,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_06_01,3,ir_scenario_06,direct_personal_recall,0.604727866,0.0009211999999999988,0.068905845,0.523267849,0.0035432799999999993,0.00135712,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_06_02,1,ir_scenario_06,paraphrased_personal_recall,0.06560891199999985,0.0013750790000000013,0.08019917,-0.021232146999999868,0.0032902599999999997,0.000807456,1.0,0.0,22.0,0.0,0.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_06_02,2,ir_scenario_06,paraphrased_personal_recall,-0.687368357,-0.150042433,0.062805371,-0.19392505800000004,0.0005578709999999997,-0.0004697379999999999,1.0,0.0,22.0,0.0,0.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_06_02,3,ir_scenario_06,paraphrased_personal_recall,0.502938442,-0.00025029600000000055,0.080604676,0.07164862400000005,0.13077998,-0.0009212230000000001,1.0,0.0,22.0,0.0,0.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_06_03,1,ir_scenario_06,multi_fact_personal,0.6515340969999999,0.0022167420000000007,0.075742858,0.5627374999999999,0.002723212000000001,-0.0005174610000000003,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_06_03,2,ir_scenario_06,multi_fact_personal,0.6910081869999998,-0.002465607,0.078237537,0.6081527569999998,0.005731712999999999,-2.7839999999999896e-05,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_06_03,3,ir_scenario_06,multi_fact_personal,0.5308355409999999,0.0006971540000000002,0.073802136,0.4390434569999999,0.009001267,-0.000674338,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_06_04,1,ir_scenario_06,general_no_memory,0.8233251320000001,-0.0026296949999999996,0.079622343,0.7756540319999998,0.007298132000000001,-0.00018048300000000038,1.0,1.0,23.0,1.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_06_04,2,ir_scenario_06,general_no_memory,0.8426216499999999,0.0001100379999999998,0.079801593,0.7425720330000003,0.003689696000000001,0.0005428830000000001,1.0,1.0,23.0,1.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_06_04,3,ir_scenario_06,general_no_memory,0.7767440429999999,0.0021772220000000012,0.069955068,0.6744429089999999,0.00775291,0.00038193700000000016,1.0,1.0,23.0,1.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_06_05,1,ir_scenario_06,unknown_or_conflicting,0.528698763,-0.0017910240000000004,0.093901817,0.41419719599999993,0.005269301,0.0006823559999999998,1.0,0.0,23.0,1.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_06_05,2,ir_scenario_06,unknown_or_conflicting,0.538377541,0.001726080999999999,0.090750831,0.41772483800000004,0.008359572,-0.000162176,1.0,0.0,23.0,1.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_06_05,3,ir_scenario_06,unknown_or_conflicting,0.504431063,0.0003193929999999994,0.087840797,0.38994774499999996,0.004451861999999999,0.00047214899999999983,1.0,0.0,23.0,1.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_06_06,1,ir_scenario_06,lifecycle_or_authorization,0.838493395,-0.0023255159999999997,0.064342934,0.7712428939999999,0.003592401000000001,-0.00030817300000000013,1.0,0.0,23.0,1.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_06_06,2,ir_scenario_06,lifecycle_or_authorization,0.915970607,0.00116432,0.112653185,0.782696824,0.004624629000000001,0.0004693849999999997,1.0,0.0,23.0,1.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_06_06,3,ir_scenario_06,lifecycle_or_authorization,0.9236193520000001,0.0018442219999999995,0.058004138,0.8395411429999999,0.0036655939999999994,-0.0001680150000000001,1.0,0.0,23.0,1.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_07_01,1,ir_scenario_07,direct_personal_recall,0.5993396980000001,3.520700000000064e-05,0.065131043,0.5237629709999999,0.00420309,-0.0003339930000000003,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_07_01,2,ir_scenario_07,direct_personal_recall,0.5938769929999999,-0.0002990490000000009,0.087407844,0.49897766500000007,0.00014103000000000032,0.00045968599999999995,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_07_01,3,ir_scenario_07,direct_personal_recall,0.4684006249999999,0.00013625899999999969,0.079272643,0.4216098629999999,0.006268256000000001,-0.0007413150000000002,1.0,0.0,22.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_07_02,1,ir_scenario_07,paraphrased_personal_recall,0.953633997999999,0.00010921300000000037,1.162855864,-0.19958895299999924,0.0003516099999999996,-0.23130027399999875,1.0,0.0,22.0,0.0,0.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_07_02,2,ir_scenario_07,paraphrased_personal_recall,0.1687823180000001,0.007254868999999999,0.067735982,0.09140818800000017,5.799999999982902e-08,-0.00025725900000000013,1.0,0.0,22.0,0.0,0.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_07_02,3,ir_scenario_07,paraphrased_personal_recall,0.051209736999999755,-0.005512785999999999,0.067974675,-0.005376363999999967,0.0008202690000000002,-0.0012356869999999999,1.0,0.0,22.0,0.0,0.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_07_03,1,ir_scenario_07,multi_fact_personal,0.6105319720000002,-0.003130052999999999,0.090575053,0.5056648930000001,0.005282028000000001,0.001080551,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_07_03,2,ir_scenario_07,multi_fact_personal,0.5533491420000001,0.00039183800000000026,0.076525082,0.46308448199999996,0.009120903,-0.00048603899999999974,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_07_03,3,ir_scenario_07,multi_fact_personal,0.5523960399999999,0.0004300410000000008,0.094823919,0.44769302,0.0037002709999999998,0.00024191100000000004,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_07_04,1,ir_scenario_07,general_no_memory,0.18651113499999994,0.0012234140000000008,0.089167786,0.08922110899999991,0.0005553320000000004,-0.001158242,1.0,1.0,23.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_07_04,2,ir_scenario_07,general_no_memory,0.24916690499999994,0.004912625,0.083454147,0.151612874,0.0014934249999999996,0.0006817989999999999,1.0,1.0,23.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_07_04,3,ir_scenario_07,general_no_memory,0.06003909299999999,-0.001417438,0.078756492,-0.01994413099999992,0.0042239439999999994,0.000952292,1.0,1.0,23.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_07_05,1,ir_scenario_07,unknown_or_conflicting,0.7080245270000001,0.0028303649999999996,0.073855742,0.622792156,0.007281515,2.938399999999992e-05,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_07_05,2,ir_scenario_07,unknown_or_conflicting,0.596876062,0.0023670979999999998,0.084951571,0.49640130800000004,0.005018824,0.0009448199999999999,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_07_05,3,ir_scenario_07,unknown_or_conflicting,0.6820612070000001,-0.0003729019999999996,0.067038559,0.607123994,0.0059111549999999995,0.00022333599999999998,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_07_06,1,ir_scenario_07,lifecycle_or_authorization,0.05803655100000005,-6.618499999999986e-05,0.0,0.066686531,-0.0009803809999999998,0.0009144350000000001,0.0,0.0,0.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_07_06,2,ir_scenario_07,lifecycle_or_authorization,-0.05293809699999996,-0.0013283470000000006,0.0,-0.03781977000000003,-0.0025364920000000004,0.0006065779999999998,0.0,0.0,0.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_07_06,3,ir_scenario_07,lifecycle_or_authorization,-0.12084115799999995,4.1069000000001216e-05,0.0,-0.11763689700000013,0.0001478419999999996,0.0003019450000000001,0.0,0.0,0.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_08_01,1,ir_scenario_08,direct_personal_recall,0.778941608,-0.0006114549999999986,0.081100719,0.6869502479999999,0.006335875,0.0003371559999999999,1.0,0.0,22.0,1.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_08_01,2,ir_scenario_08,direct_personal_recall,1.613571726,-0.003437437,1.167664949,0.4505708560000006,0.009958042000000002,-0.23111314199999988,1.0,0.0,22.0,1.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_08_01,3,ir_scenario_08,direct_personal_recall,0.8550418759999998,-0.0011788140000000003,0.083666998,0.750783297,0.0062859,-2.9907000000000024e-05,1.0,0.0,22.0,1.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_08_02,1,ir_scenario_08,paraphrased_personal_recall,0.8221978979999998,-0.0037151040000000003,0.085618127,0.733801318,0.007790401999999999,0.00029782500000000026,1.0,0.0,22.0,1.0,0.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_08_02,2,ir_scenario_08,paraphrased_personal_recall,0.7894523579999999,-0.0018617119999999997,0.089937399,0.675401023,0.007149595,-0.0009570520000000001,1.0,0.0,22.0,1.0,0.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_08_02,3,ir_scenario_08,paraphrased_personal_recall,0.9297316979999999,-0.001486343000000001,0.077259376,0.8451848800000001,0.0037959429999999995,0.001088012,1.0,0.0,22.0,1.0,0.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_08_03,1,ir_scenario_08,multi_fact_personal,0.7023303650000001,-0.0003549739999999992,0.082886807,0.614491312,0.006010667,-0.0003480429999999999,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_08_03,2,ir_scenario_08,multi_fact_personal,0.8420500099999999,0.0016546819999999993,0.087671559,0.7430157079999999,0.006271868,0.0008403590000000002,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_08_03,3,ir_scenario_08,multi_fact_personal,0.6872051930000003,-0.003521531999999999,0.095784771,0.579703616,0.005634882999999999,-0.0001258819999999999,1.0,0.0,21.0,0.0,1.0,0.0
qwen3:0.6b,ALWAYS-OFF,ir_08_04,1,ir_scenario_08,general_no_memory,0.5779087539999999,-0.002885116,0.073970614,0.4901421800000001,0.005322626,0.0005670509999999998,1.0,1.0,23.0,1.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_08_04,2,ir_scenario_08,general_no_memory,0.6629914910000001,0.002305988,0.077942252,0.5721059410000002,0.0031872059999999997,0.0013838680000000001,1.0,1.0,23.0,1.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_08_04,3,ir_scenario_08,general_no_memory,0.6385019510000001,0.0010313509999999998,0.069031069,0.5455182520000001,0.006840779,-0.003622651,1.0,1.0,23.0,1.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_08_05,1,ir_scenario_08,unknown_or_conflicting,0.3806780139999999,0.0012260689999999998,0.088512018,0.2839014139999998,0.0008728339999999994,0.000458155,1.0,0.0,21.0,0.0,0.5,0.0
qwen3:0.6b,ALWAYS-OFF,ir_08_05,2,ir_scenario_08,unknown_or_conflicting,0.46302870799999996,0.002016241,0.084505852,0.35306975400000007,0.0015224490000000004,0.00039071400000000034,1.0,0.0,21.0,0.0,0.5,0.0
qwen3:0.6b,ALWAYS-OFF,ir_08_05,3,ir_scenario_08,unknown_or_conflicting,0.32055027199999997,-0.028757926,0.076809822,0.3144376019999999,0.0028840129999999995,-4.923800000000006e-05,1.0,0.0,21.0,0.0,0.5,0.0
qwen3:0.6b,ALWAYS-OFF,ir_08_06,1,ir_scenario_08,lifecycle_or_authorization,-0.10806518599999992,-0.0014802699999999988,0.0,-0.11339924099999998,-0.000656256,0.0008439380000000002,0.0,0.0,0.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_08_06,2,ir_scenario_08,lifecycle_or_authorization,-0.26706429,-0.0002337120000000005,0.0,-0.26657064799999997,0.00017745200000000069,0.001276849,0.0,0.0,0.0,0.0,,0.0
qwen3:0.6b,ALWAYS-OFF,ir_08_06,3,ir_scenario_08,lifecycle_or_authorization,-0.003781498000000161,-0.005084611000000001,0.0,-0.0021277760000000256,-0.0007669010000000004,-7.088500000000013e-05,0.0,0.0,0.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_01_01,1,ir_scenario_01,direct_personal_recall,1.9987480129999993,0.011268153999999999,0.01293335100000001,1.9728935379999992,0.003055691000000001,-0.00033682799999999995,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_01_01,2,ir_scenario_01,direct_personal_recall,-5.656452212,0.006667631000000002,0.00626547999999999,-5.6677567479999995,-0.0010122459999999996,-0.00032962599999999996,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_01_01,3,ir_scenario_01,direct_personal_recall,-1.196153394,0.011047865999999998,-7.13909999999901e-05,-1.208668217,0.0010559000000000002,-0.0009399299999999998,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_01_02,1,ir_scenario_01,paraphrased_personal_recall,4.18738562,2.698026177,-0.073374991,1.5616397639999997,-0.0014432989999999995,0.0031685829999999996,-1.0,0.0,-22.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_01_02,2,ir_scenario_01,paraphrased_personal_recall,-6.895119119,4.225750992999999,-0.076713596,-11.051137751999999,-0.00040919700000000003,0.003780771,-1.0,0.0,-22.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_01_02,3,ir_scenario_01,paraphrased_personal_recall,0.7910509379999997,2.929176295,-0.072357793,-2.055695412,-0.0006273060000000002,0.0020512110000000003,-1.0,0.0,-22.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_01_03,1,ir_scenario_01,multi_fact_personal,2.546851091999999,0.011362869,-0.009328982,2.550150195999999,-0.012329921,0.00021119300000000014,0.0,0.0,0.0,0.0,0.0,1.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_01_03,2,ir_scenario_01,multi_fact_personal,-4.2624720510000005,0.009565504999999998,0.008159985000000008,-4.286671053,-0.0016157010000000006,-0.0006325569999999997,0.0,0.0,0.0,0.0,0.0,0.0
