attempt_directory,sequence_id,pattern,arm,repetition,id,index,backend_call_index,purpose,request_status,backend_span_status,requested_model,actual_model,backend_span_wall_seconds,output_tokens,prompt_tokens,cached_prompt_tokens,done_reason,backend_done,raw_response_present,literal_speech_schema_constrained,residency_after_call,model_digest,loaded_bytes,gpu_allocated_bytes,gpu_allocation_fraction,context_length,total_duration_seconds,load_duration_seconds,prompt_eval_duration_seconds,eval_duration_seconds,backend_nonload_total_seconds,backend_metadata_overlaps_wall
ro_eded_2_r2_replay,ro_eded_2,EDED,replay,2,ro_eded_2_t2,2,1,generation,ok,ok,qwen3:1.7b,qwen3:1.7b,38.123719232,56,382,0,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T21:25:47.493550468+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658826259, ""size_vram"": 936703426}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,936703426,0.5646784411073155,2048,38.099112982,22.904817312,0.83491,14.34437,15.194295670000002,True
ro_eded_2_r2_replay,ro_eded_2,EDED,replay,2,ro_eded_2_t3,3,1,generation,ok,ok,qwen3:1.7b,qwen3:1.7b,11.688454989,69,459,229,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T21:25:59.351858245+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658826259, ""size_vram"": 936703426}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,936703426,0.5646784411073155,2048,11.664293108,0.002890556,0.50364,11.126762,11.661402552,True
ro_eded_2_r2_replay,ro_eded_2,EDED,replay,2,ro_eded_2_t4,4,1,generation,ok,ok,qwen3:1.7b,qwen3:1.7b,7.392281048,37,598,336,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T21:26:06.900077549+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658826259, ""size_vram"": 936703426}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,936703426,0.5646784411073155,2048,7.368337716,0.001984864,0.630294,6.717137,7.366352852,True
ro_eded_2_r2_small,ro_eded_2,EDED,small,2,ro_eded_2_t1,1,1,memory_selector,ok,ok,qwen3:0.6b,qwen3:0.6b,10.216079535,13,740,0,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T21:24:15.048206526+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}]",7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,10.174111037,9.35218629,0.412693,0.38548,0.8219247469999988,True
ro_eded_2_r2_small,ro_eded_2,EDED,small,2,ro_eded_2_t1,1,2,generation,ok,ok,qwen3:0.6b,qwen3:0.6b,1.172527209,35,342,3,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T21:24:16.338374645+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}]",7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,1.149191411,0.002747707,0.140743,0.920792,1.1464437040000002,True
ro_eded_2_r2_small,ro_eded_2,EDED,small,2,ro_eded_2_t2,2,1,memory_selector,ok,ok,qwen3:0.6b,qwen3:0.6b,0.501360718,13,771,724,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T21:24:16.993045416+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}]",7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.471369076,0.002501098,0.04354,0.339389,0.468867978,True
ro_eded_2_r2_small,ro_eded_2,EDED,small,2,ro_eded_2_t2,2,2,generation,ok,ok,qwen3:0.6b,qwen3:0.6b,2.209527958,71,410,329,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T21:24:19.307015713+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}]",7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,2.184291009,0.001730133,0.044938,2.011036,2.1825608759999997,True
ro_eded_2_r2_small,ro_eded_2,EDED,small,2,ro_eded_2_t3,3,1,memory_selector,ok,ok,qwen3:0.6b,qwen3:0.6b,0.453255473,13,741,724,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T21:24:19.94302063+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}]",7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.431385251,0.001702291,0.035173,0.314086,0.42968296,True
ro_eded_2_r2_small,ro_eded_2,EDED,small,2,ro_eded_2_t3,3,2,generation,ok,ok,qwen3:0.6b,qwen3:0.6b,0.698392495,20,492,397,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T21:24:20.761590024+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}]",7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.670704374,0.002407939,0.060606,0.505079,0.668296435,True
ro_eded_2_r2_small,ro_eded_2,EDED,small,2,ro_eded_2_t4,4,1,memory_selector,ok,ok,qwen3:0.6b,qwen3:0.6b,0.755135777,17,424,3,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T21:24:21.70902353+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}]",7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.728783299,0.002797022,0.200594,0.479341,0.7259862770000001,True
ro_eded_2_r2_small,ro_eded_2,EDED,small,2,ro_eded_2_t4,4,2,generation,ok,ok,qwen3:0.6b,qwen3:0.6b,1.388827786,44,582,479,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T21:24:23.210805738+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}]",7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,1.359546024,0.002167027,0.048501,1.239147,1.3573789969999999,True
ro_eded_3_r1_adaptive,ro_eded_3,EDED,adaptive,1,ro_eded_3_t1,1,1,generation,error,ok,qwen3:0.6b,qwen3:0.6b,11.188424828,50,495,0,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T20:39:29.948023223+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}]",7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,11.16680354,9.338041337,0.436143,1.365986,1.8287622030000001,True
ro_eded_3_r1_adaptive,ro_eded_3,EDED,adaptive,1,ro_eded_3_t2,2,1,generation,ok,ok,qwen3:1.7b,qwen3:1.7b,30.504540397,63,410,0,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T20:40:00.908048284+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658826258, ""size_vram"": 896972881}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826258,896972881,0.5407274430786109,2048,30.481272287,22.89401744,0.930273,6.636165,7.5872548470000005,True
ro_eded_3_r1_adaptive,ro_eded_3,EDED,adaptive,1,ro_eded_3_t3,3,1,generation,ok,ok,qwen3:1.7b,qwen3:1.7b,6.21925874,67,501,267,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T20:40:07.362888123+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658826258, ""size_vram"": 896972881}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826258,896972881,0.5407274430786109,2048,6.197432679,0.002737118,0.586506,5.584746,6.1946955610000005,True
ro_eded_3_r1_adaptive,ro_eded_3,EDED,adaptive,1,ro_eded_3_t4,4,1,generation,ok,ok,qwen3:1.7b,qwen3:1.7b,3.660930687,35,506,266,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T20:40:11.305437813+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658826258, ""size_vram"": 896972881}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826258,896972881,0.5407274430786109,2048,3.637841493,0.002919426,0.537823,2.96793,3.6349220669999998,True
ro_eded_3_r1_large,ro_eded_3,EDED,large,1,ro_eded_3_t1,1,1,generation,ok,ok,qwen3:1.7b,qwen3:1.7b,28.197625579,35,495,0,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T20:38:44.821798811+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658826258, ""size_vram"": 896972881}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826258,896972881,0.5407274430786109,2048,28.174369757,23.594160695,1.031201,3.526597,4.5802090620000016,True
ro_eded_3_r1_large,ro_eded_3,EDED,large,1,ro_eded_3_t2,2,1,generation,ok,ok,qwen3:1.7b,qwen3:1.7b,5.240092619,63,410,266,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T20:38:50.333511461+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658826258, ""size_vram"": 896972881}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826258,896972881,0.5407274430786109,2048,5.216045355,0.002483032,0.441954,4.755324,5.2135623230000006,True
ro_eded_3_r1_large,ro_eded_3,EDED,large,1,ro_eded_3_t3,3,1,generation,ok,ok,qwen3:1.7b,qwen3:1.7b,9.207790972,67,501,267,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T20:38:59.841921488+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658826258, ""size_vram"": 896972881}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826258,896972881,0.5407274430786109,2048,9.184482572,0.002209938,0.560612,8.596609,9.182272634,True
ro_eded_3_r1_large,ro_eded_3,EDED,large,1,ro_eded_3_t4,4,1,generation,ok,ok,qwen3:1.7b,qwen3:1.7b,3.762690937,35,506,266,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T20:39:03.870567174+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658826258, ""size_vram"": 896972881}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826258,896972881,0.5407274430786109,2048,3.747029654,0.002745214,0.541449,3.125645,3.74428444,True
ro_eded_3_r1_replay,ro_eded_3,EDED,replay,1,ro_eded_3_t1,1,1,generation,error,ok,qwen3:0.6b,qwen3:0.6b,10.634406727,50,495,0,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T20:40:36.469251874+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}]",7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,10.615339384,8.85236516,0.421589,1.314533,1.7629742240000006,True
ro_eded_3_r1_replay,ro_eded_3,EDED,replay,1,ro_eded_3_t2,2,1,generation,ok,ok,qwen3:1.7b,qwen3:1.7b,31.021306872,63,410,0,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T20:41:07.934981411+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658815773, ""size_vram"": 976433971}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,31.00803702,23.130769284,0.880855,6.979478,7.877267736,True
ro_eded_3_r1_replay,ro_eded_3,EDED,replay,1,ro_eded_3_t3,3,1,generation,ok,ok,qwen3:1.7b,qwen3:1.7b,6.582999018,54,501,267,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T20:41:14.747467793+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658815773, ""size_vram"": 976433971}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,6.562423792,0.002858222,0.511321,6.020851,6.559565569999999,True
ro_eded_3_r1_replay,ro_eded_3,EDED,replay,1,ro_eded_3_t4,4,1,generation,ok,ok,qwen3:1.7b,qwen3:1.7b,3.558914504,35,506,266,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T20:41:18.597840935+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658815773, ""size_vram"": 976433971}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,3.544257035,0.002959832,0.574439,2.89215,3.5412972029999996,True
ro_eded_3_r1_small,ro_eded_3,EDED,small,1,ro_eded_3_t1,1,1,generation,error,ok,qwen3:0.6b,qwen3:0.6b,11.405408205,50,495,0,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T20:37:56.66983638+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}]",7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,11.385167971,9.639862586,0.415383,1.297533,1.745305385,True
ro_eded_3_r1_small,ro_eded_3,EDED,small,1,ro_eded_3_t2,2,1,generation,error,ok,qwen3:0.6b,qwen3:0.6b,1.622863061,61,410,266,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T20:37:58.561043658+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}]",7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,1.600436441,0.003010948,0.11433,1.418961,1.597425493,True
ro_eded_3_r1_small,ro_eded_3,EDED,small,1,ro_eded_3_t3,3,1,generation,ok,ok,qwen3:0.6b,qwen3:0.6b,1.568944624,55,501,267,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T20:38:00.413770863+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}]",7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,1.5444169,0.002075246,0.143458,1.378683,1.5423416540000001,True
ro_eded_3_r1_small,ro_eded_3,EDED,small,1,ro_eded_3_t4,4,1,generation,ok,ok,qwen3:0.6b,qwen3:0.6b,1.499283974,50,506,267,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T20:38:02.144383081+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}]",7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,1.475306921,0.001972653,0.125945,1.227049,1.4733342680000001,True
ro_eded_3_r2_adaptive,ro_eded_3,EDED,adaptive,2,ro_eded_3_t1,1,1,generation,error,ok,qwen3:0.6b,qwen3:0.6b,10.862176308,50,495,0,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T21:28:00.14562463+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}]",7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,10.840395934,8.936264769,0.430279,1.45086,1.9041311650000008,True
ro_eded_3_r2_adaptive,ro_eded_3,EDED,adaptive,2,ro_eded_3_t2,2,1,generation,ok,ok,qwen3:1.7b,qwen3:1.7b,35.017127082,63,410,0,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T21:28:35.586282483+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658826259, ""size_vram"": 936703426}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,936703426,0.5646784411073155,2048,34.995170104,23.171638865,0.950682,10.85511,11.823531239000005,True
ro_eded_3_r2_adaptive,ro_eded_3,EDED,adaptive,2,ro_eded_3_t3,3,1,generation,ok,ok,qwen3:1.7b,qwen3:1.7b,9.896446852,26,501,267,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T21:28:45.739504152+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658826259, ""size_vram"": 936703426}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,936703426,0.5646784411073155,2048,9.873777969,0.00277284,0.492715,9.350664,9.871005129,True
ro_eded_3_r2_adaptive,ro_eded_3,EDED,adaptive,2,ro_eded_3_t4,4,1,generation,ok,ok,qwen3:1.7b,qwen3:1.7b,5.171772603,25,506,266,stop,True,True,False,"[{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T21:28:51.203473156+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658826259, ""size_vram"": 936703426}]",8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,936703426,0.5646784411073155,2048,5.148956098,0.002215429,0.508535,4.612951,5.146740669000001,True
